2019-09-01 12:53:24,b'Why #AI is Struggling \n\nto Detect #HateSpeech  \n\nhttps://t.co/PHpuO47z0K #fintech #insurtech\xe2\x80\xa6 https://t.co/M2NEb2ugrA'
2019-09-01 12:52:48,b'RT @SpirosMargaris: A new kind of #cybercrime \n\nuses #AI and your #voice against you \n\nhttps://t.co/ITZNpioUNc #fintech #cybersecurity #Art\xe2\x80\xa6'
2019-09-01 12:52:08,b'RT @marcusborba: Researchers at the Samsung AI Center have produced a system that can recreate realistic motion from just a single image of\xe2\x80\xa6'
2019-09-01 12:51:48,b'RT @jblefevre60: Incredible humanoid reproducing the head of @elonmusk !\n\n#AI #MachineLearning  #Robotics #deepfake via @TheFakening \n\n@eva\xe2\x80\xa6'
2019-09-01 12:51:21,b'Tickers trending on TWTR in last 1 hour #Machinelearning $ETH https://t.co/OyEusTDSUZ'
2019-09-01 12:51:12,"b'PhD scholarship in Denmark, please RT #MachineLearning https://t.co/iFUnNbF0U6'"
2019-09-01 12:51:12,b'RT @OracleCourse: limited offer coupons  before 30 September (full lifetime access) 11$ for Oracle 12c GoldenGate fundamentals \nhttps://t.c\xe2\x80\xa6'
2019-09-01 12:51:07,b'RT @NeptuneML: #ToolAlert\n\nHyperparameterHunter - a Python library for automated feature engineering and hyperparameter optimization.\n\nChec\xe2\x80\xa6'
2019-09-01 12:50:37,b'RT @jblefevre60: Incredible humanoid reproducing the head of @elonmusk !\n\n#AI #MachineLearning  #Robotics #deepfake via @TheFakening \n\n@eva\xe2\x80\xa6'
2019-09-01 12:49:59,b'RT @claudiomkd: 5 Ways You Use #Quantum #Technology Every Day [#INFOGRAPHICS] \n by DominicWalliman |\n\n #MachineLearning #ML #MachineIntelli\xe2\x80\xa6'
2019-09-01 12:49:40,b'RT @claudiomkd: 5 Ways You Use #Quantum #Technology Every Day [#INFOGRAPHICS] \n by DominicWalliman |\n\n #MachineLearning #ML #MachineIntelli\xe2\x80\xa6'
2019-09-01 12:49:30,b'via MikeQuindazzi: RT MikeQuindazzi: #AI and #MachineLearning are most disruptive in 2019 &gt;&gt;&gt; idgenterprise and CIO\xe2\x80\xa6 https://t.co/7ObW39Fm1o'
2019-09-01 12:49:19,b'RT @marcusborba: Researchers at the Samsung AI Center have produced a system that can recreate realistic motion from just a single image of\xe2\x80\xa6'
2019-09-01 12:49:11,b'RT @Ronald_vanLoon: This is a traffic stop #robot\n by @cheddar |\n \n #Industry40 #AI #ArtificialIntelligence #Robotics #Automation #Innovati\xe2\x80\xa6'
2019-09-01 12:49:04,"b""We all have a movie buff in us, don't we?\n\n#ArtificialIntelligence #MachineLearning #Movies https://t.co/BJbEAGJH2D"""
2019-09-01 12:48:35,b'RT @machine_ml: RT @iinderz: RT @marcusborba: Researchers at the Samsung AI Center have produced a system that can recreate realistic motio\xe2\x80\xa6'
2019-09-01 12:48:08,b'RT @SpirosMargaris: Can #ArtificialIntelligence Predict \n\nThe Spread Of #Online #HateSpeech? \n\nhttps://t.co/jxqVPmEdlF #fintech #insurtech\xe2\x80\xa6'
2019-09-01 12:48:06,b'RT @marcusborba: Researchers at the Samsung AI Center have produced a system that can recreate realistic motion from just a single image of\xe2\x80\xa6'
2019-09-01 12:48:05,b'RT @rezamahmooudi: Stanford CS224U: Natural Language Understanding | Spring 2019\nYouTube Playlist : https://t.co/eOYD6SUwDi\n#NaturalLanguag\xe2\x80\xa6'
2019-09-01 12:48:02,b'RT @machinelearnflx: TensorFlow 101: Introduction to Deep Learning https://t.co/q2eJl7a7l7  #machinelearning #ad'
2019-09-01 12:47:56,b'RT @AnalyticsFrance: How To Deploy A Neural Network. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RSt\xe2\x80\xa6'
2019-09-01 12:47:43,b'Stanford CS224U: Natural Language Understanding | Spring 2019\nYouTube Playlist : https://t.co/eOYD6SUwDi\xe2\x80\xa6 https://t.co/44XQygzxwB'
2019-09-01 12:47:28,b'RT @SingingInDCloud: HT: @fisher85m\ncopy @MikeQuindazzi @antgrasso\n\nHow smart solutions can support City Deal plans. [Infographic]\n\n#SmartC\xe2\x80\xa6'
2019-09-01 12:47:17,"b""RT @RudreshKunde: The #Traffic #Police of the future !This Chinese city's traffic is controlled by an #ArtificialIntelligence \nvia @wef\n#AI\xe2\x80\xa6"""
2019-09-01 12:47:12,b'RT @rickbouter: #AI is a major growth driver for the #semiconductor industry because of high #manufacturing costs and complexity of chip de\xe2\x80\xa6'
2019-09-01 12:47:07,b'RT @Ronald_vanLoon: Would you swallow a #nanobot instead of popping a pill\n by @wef |\n\n #HealthTech #Healthcare #IoT #InternetOfThings #ML\xe2\x80\xa6'
2019-09-01 12:47:05,b'RT @MikeQuindazzi: #AI and #MachineLearning are most disruptive in 2019 &gt;&gt;&gt; @idgenterprise and @CIOMagazine via @MikeQuindazzi &gt;&gt;&gt; #DataSci\xe2\x80\xa6'
2019-09-01 12:46:54,"b'RT @riiaa_mex: Dopamine, a powerful tool for reinforcement learning. @pcastr keynote at #RIIAA\n\n#AI #MachineLearning https://t.co/6EU9fSaVj8'"
2019-09-01 12:46:43,"b'RT @MTH_Pitt: #Depression &amp; #anxiety can affect all aspects of a person\xe2\x80\x99s life, even the types of images they share on #socialmedia. Using\xe2\x80\xa6'"
2019-09-01 12:46:23,"b""RT @jmmoran12: Bringing machine learning into marketing CAN improve business results. Here's how. https://t.co/Se2zSY6q02 #marketing #analy\xe2\x80\xa6"""
2019-09-01 12:46:13,b'Natural Language Processing: What is it and how to use it in your business #DataScience #MachineLearning\xe2\x80\xa6 https://t.co/kAcV9m2ErS'
2019-09-01 12:46:07,b'RT @jblefevre60: Incredible humanoid reproducing the head of @elonmusk !\n\n#AI #MachineLearning  #Robotics #deepfake via @TheFakening \n\n@eva\xe2\x80\xa6'
2019-09-01 12:45:45,b'RT @Fisher85M: Shedding Light on #SmartCity #Privacy {Infographic}\n\n#CyberSecurity #IoT @Fisher85M #infosec #sensors #drones #AI #M2M #Mach\xe2\x80\xa6'
2019-09-01 12:45:40,b'RT @Fisher85M: Shedding Light on #SmartCity #Privacy {Infographic}\n\n#CyberSecurity #IoT @Fisher85M #infosec #sensors #drones #AI #M2M #Mach\xe2\x80\xa6'
2019-09-01 12:45:27,"b""Bringing machine learning into marketing CAN improve business results. Here's how. https://t.co/Se2zSY6q02\xe2\x80\xa6 https://t.co/ahtp9mukyf"""
2019-09-01 12:45:14,b'RT @machinelearnflx: Deep Learning for Computer Vision with Tensor Flow and Keras https://t.co/Zf0soYP1e5  #machinelearning #ad'
2019-09-01 12:45:07,b'RT @machinelearnflx: TensorFlow 101: Introduction to Deep Learning https://t.co/q2eJl7a7l7  #machinelearning #ad'
2019-09-01 12:45:06,b'RT @KirkDBorne: Extreme Events Modeling Using Continued Fractions: https://t.co/yRRWPrc8A9 by @granvilleDSC @DataScienceCtrl \n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\n#BigDat\xe2\x80\xa6'
2019-09-01 12:45:04,"b'#Depression &amp; #anxiety can affect all aspects of a person\xe2\x80\x99s life, even the types of images they share on\xe2\x80\xa6 https://t.co/QuI9eWHeyy'"
2019-09-01 12:45:02,b'RT @SingingInDCloud: MT @Fisher85M\nCopy: @MikeQuindazzi @antgrasso\n\nThe Artificial Intelligence Ecosystem Infographic\n\n#AI #CyberSecurity #\xe2\x80\xa6'
2019-09-01 12:44:48,b'RT @KirkDBorne: Extreme Events Modeling Using Continued Fractions: https://t.co/yRRWPrc8A9 by @granvilleDSC @DataScienceCtrl \n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\n#BigDat\xe2\x80\xa6'
2019-09-01 12:44:44,b'RT @SingingInDCloud: MT @Fisher85M\nCopy: @MikeQuindazzi @antgrasso\n\nThe Artificial Intelligence Ecosystem Infographic\n\n#AI #CyberSecurity #\xe2\x80\xa6'
2019-09-01 12:44:34,b'RT @machinelearnflx: How to get up to speed on Machine Learning and AI https://t.co/a0Cr9QJxQZ  #MachineLearning'
2019-09-01 12:44:30,b'RT @MikeQuindazzi: This #AI-powered #Robot is playing ping pong &gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt; #robotics #machinelearning #iot #iiot #4IR #futureof\xe2\x80\xa6'
2019-09-01 12:44:28,b'TensorFlow 101: Introduction to Deep Learning https://t.co/q2eJl7a7l7  #machinelearning #ad'
2019-09-01 12:44:27,b'Deep Learning for Computer Vision with Tensor Flow and Keras https://t.co/Zf0soYP1e5  #machinelearning #ad'
2019-09-01 12:44:25,"b'RT @HPC_Guru: .@willisachimp: #BFloat16 will be supported in the next revision of Armv8-A for super-fast #MachineLearning \n\nBecause, as Wil\xe2\x80\xa6'"
2019-09-01 12:44:07,"b'AI, Machine Learning Are Helping Retailers Spot Flaws in the Customer Experience #CustomerExperience #AI\xe2\x80\xa6 https://t.co/UWvMRE7SA0'"
2019-09-01 12:44:02,"b'ht @MikeQuindazzi\ncopy @Antgrasso @Fisher85m\n\nHumans outperform #AI, offering the best #EQ and #CX &gt;&gt;&gt; @Invoca via\xe2\x80\xa6 https://t.co/olwqRoihpA'"
2019-09-01 12:44:01,b'RT @ilceruttino: 7 Must-See TED Talks On AI And Machine Learning #MachineLearning #AI  https://t.co/0nnIhewz7y'
2019-09-01 12:43:37,b'RT @machinelearnflx: Python Machine Learning Projects \xe2\x80\x93 Google Drive https://t.co/HhsLdgv568  #MachineLearning'
2019-09-01 12:43:32,"b'RT @HPC_Guru: .@willisachimp: #BFloat16 will be supported in the next revision of Armv8-A for super-fast #MachineLearning \n\nBecause, as Wil\xe2\x80\xa6'"
2019-09-01 12:43:25,b'#Agile techniques are key in successful #DigitalTransformation efforts - especially in #DataScience. \n\n#ai\xe2\x80\xa6 https://t.co/7X0eMoopgm'
2019-09-01 12:43:19,b'RT @machinelearnflx: Webcast - Introduction to Machine Learning Algorithms https://t.co/h4sv7TiOXy  #MachineLearning'
2019-09-01 12:43:18,b'RT MikeQuindazzi: #AI and #MachineLearning are most disruptive in 2019 &gt;&gt;&gt; idgenterprise and CIOMagazine via MikeQu\xe2\x80\xa6 https://t.co/yggqzalgWj'
2019-09-01 12:43:17,b'RT @Rutgers_OARC: Great opportunity in the Shafto Lab for a Postdoc! #MachineLearning #HumanLearning #RutgersResearch https://t.co/4Ssbjv6d\xe2\x80\xa6'
2019-09-01 12:43:01,b'RT @ipfconline1: How To Get Started With Machine Learning in About 10 Minutes!\n \n#MachineLearning with #Python is easy\nEverything has been\xe2\x80\xa6'
2019-09-01 12:43:00,b'RT @Trilateral_UK: #DataScience #jobs - join our #STRIAD team as #DataAnalyst to develop cloud-based #MachineLearning solutions to tackle #\xe2\x80\xa6'
2019-09-01 12:42:38,b'RT @machine_ml: RT @xaelbot: RT @njxxllc: RT CourseNar: Deep Learning A-Z\xe2\x84\xa2\nby Kirill Eremenko\n\n\xf0\x9f\x94\xa5\xf0\x9f\x91\x87\xf0\x9f\x94\xa5\nhttps://t.co/qrIUBzhkra\n#FrontEnd #webde\xe2\x80\xa6'
2019-09-01 12:42:27,b'ALWAYS BE LEARNING! Follow @BitsofKoin\n\nToken Economy: How Blockchains and Smart Contracts Revolutionize the Econom\xe2\x80\xa6 https://t.co/d2EPfy7P1g'
2019-09-01 12:42:15,b'RT @RttCraig: How Healthcare Is Using Big Data And AI To Cure Disease\n#healthstudy #personalizedmedicine #ai #healthcare #machinelearning #\xe2\x80\xa6'
2019-09-01 12:42:11,b'RT MikeQuindazzi: #AI and #MachineLearning are most disruptive in 2019 &gt;&gt;&gt; idgenterprise and CIOMagazine via MikeQu\xe2\x80\xa6 https://t.co/NZ1yVjIv08'
2019-09-01 12:42:10,b'RT @marcusborba: Researchers at the Samsung AI Center have produced a system that can recreate realistic motion from just a single image of\xe2\x80\xa6'
2019-09-01 12:42:05,b'RT @ilceruttino: 7 Must-See TED Talks On AI And Machine Learning #MachineLearning #AI  https://t.co/0nnIhewz7y'
2019-09-01 12:42:02,b'RT @ilceruttino: 7 Must-See TED Talks On AI And Machine Learning #MachineLearning #AI  https://t.co/0nnIhewz7y'
2019-09-01 12:41:58,b'RT @ChookMeUp: AI can create moving from an image \n#DigitalTransformation #DigitalMarketing  #Ai #iA #ia #IntelligenceArtificielle #Artific\xe2\x80\xa6'
2019-09-01 12:41:56,b'I felt in love with the StyleGAN \xe2\x9d\xa4\n\nhttps://t.co/CRfZPSo3qC\n\n#MachineLearning'
2019-09-01 12:41:43,b'RT @ilceruttino: 7 Must-See TED Talks On AI And Machine Learning #MachineLearning #AI  https://t.co/0nnIhewz7y'
2019-09-01 12:41:43,"b""RT @Ronald_vanLoon: #MachineLearning Is Not Magic: It's All About Math, Stats, Data, and Programming\n by @janakiramm @thenewstack |\n\nRead f\xe2\x80\xa6"""
2019-09-01 12:41:41,b'RT @ipfconline1: These 12 principles are shaping the future of #autonomouscars \n\nhttps://t.co/Ez5GVEtTdg  by @KristinJHouser via @wef\n#AI #\xe2\x80\xa6'
2019-09-01 12:41:38,b'RT @MikeQuindazzi: #AI and #MachineLearning are most disruptive in 2019 &gt;&gt;&gt; @idgenterprise and @CIOMagazine via @MikeQuindazzi &gt;&gt;&gt; #DataSci\xe2\x80\xa6'
2019-09-01 12:41:34,b'RT @UndercroftHQ: We would like to formally welcome @ Risk Technologies to the Undercroft family of residents.\n\n#machinelearning #bigdata #\xe2\x80\xa6'
2019-09-01 12:40:41,b'RT @UndercroftHQ: We would like to formally welcome @ Risk Technologies to the Undercroft family of residents.\n\n#machinelearning #bigdata #\xe2\x80\xa6'
2019-09-01 12:40:29,b'RT @ipfconline1: These 12 principles are shaping the future of #autonomouscars \n\nhttps://t.co/Ez5GVEtTdg  by @KristinJHouser via @wef\n#AI #\xe2\x80\xa6'
2019-09-01 12:40:21,b'RT @pierrepinna: AutoML (Automated #MachineLearning): A Survey of the State-of-the-Art \n\nhttps://t.co/RkwWbcjYLo v/ @arxiv\n#AI #DeepLearnin\xe2\x80\xa6'
2019-09-01 12:40:15,b'RT @marcusborba: Researchers at the Samsung AI Center have produced a system that can recreate realistic motion from just a single image of\xe2\x80\xa6'
2019-09-01 12:40:04,b'RT @ThancmarFeldt: Can artificial intelligence advance with a clear conscience? | Opinion - https://t.co/Ew2nOA2I75\n\nRead more here: https:\xe2\x80\xa6'
2019-09-01 12:39:55,b'RT @Ambient_Intel: Impact of big data on mobile application development https://t.co/YRNHQO4Mnu\n#BigData #IoT #Analytics #MachineLearning h\xe2\x80\xa6'
2019-09-01 12:39:51,b'RT @Ambient_Intel: The Robots are Coming! The Robots are Coming! https://t.co/piw238zISC\n#AI #ArtificalIntelligence #MachineLearning #BigDa\xe2\x80\xa6'
2019-09-01 12:39:28,b'Can artificial intelligence advance with a clear conscience? | Opinion - https://t.co/Ew2nOA2I75\n\nRead more here:\xe2\x80\xa6 https://t.co/xiZT9X6lfD'
2019-09-01 12:39:12,b'RT @IainLJBrown: Can artificial intelligence advance with a clear conscience? | Opinion - https://t.co/HBFBVKIqwR\n\nRead more here: https://\xe2\x80\xa6'
2019-09-01 12:39:09,"b'RT @HPC_Guru: .@willisachimp: #BFloat16 will be supported in the next revision of Armv8-A for super-fast #MachineLearning \n\nBecause, as Wil\xe2\x80\xa6'"
2019-09-01 12:39:07,b'RT @IainLJBrown: Can artificial intelligence advance with a clear conscience? | Opinion - https://t.co/HBFBVKIqwR\n\nRead more here: https://\xe2\x80\xa6'
2019-09-01 12:39:04,b'RT @IainLJBrown: Can artificial intelligence advance with a clear conscience? | Opinion - https://t.co/HBFBVKIqwR\n\nRead more here: https://\xe2\x80\xa6'
2019-09-01 12:39:01,b'A Survey of the State-of-the-Art #DeepLearning #MachineLearning #ArtificialIntelligence  https://t.co/YzBlYeTMcY'
2019-09-01 12:39:00,b'RT @gp_pulipaka: The Feynman Technique Can Help You Learn Anything Like An Engineer. #BigData #Analytics #DataScience #AI #MachineLearning\xe2\x80\xa6'
2019-09-01 12:39:00,b'RT @MikeQuindazzi\ncc: @Antgrasso @Fisher85m\n\nSolution providers for Natural Language Generation (#NLG) for\xe2\x80\xa6 https://t.co/kg0oW0h0iQ'
2019-09-01 12:38:59,b'RT @IainLJBrown: Can artificial intelligence advance with a clear conscience? | Opinion - https://t.co/HBFBVKIqwR\n\nRead more here: https://\xe2\x80\xa6'
2019-09-01 12:38:21,b'Can artificial intelligence advance with a clear conscience? | Opinion - https://t.co/HBFBVKIqwR\n\nRead more here:\xe2\x80\xa6 https://t.co/RLPcdJ4DXu'
2019-09-01 12:38:20,b'RT @ilceruttino: 7 Must-See TED Talks On AI And Machine Learning #MachineLearning #AI  https://t.co/0nnIhewz7y'
2019-09-01 12:38:12,"b'RT @poisotlab: Do you like food and #OpenScience?  Join us! Three fully funded position (1 postdoc, 2 PhD) to work on building general theo\xe2\x80\xa6'"
2019-09-01 12:38:06,b'RT @HarbRimah: MIT has come out with an actual mind-reader #wearables #AI #machinelearning #NLP #ArtificialIntelligence #Fintech @julez_nor\xe2\x80\xa6'
2019-09-01 12:37:59,b'RT @DeepLearn007: What can you do with #deeplearning?\n@SpirosMargaris @JimMarous @Xbond49 @psb_dc @TheRudinGroup \n@TopCyberNews @ahier @ipf\xe2\x80\xa6'
2019-09-01 12:37:58,b'RT @marcusborba: Researchers at the Samsung AI Center have produced a system that can recreate realistic motion from just a single image of\xe2\x80\xa6'
2019-09-01 12:37:52,b'RT @MikeQuindazzi: #AI strategies from top economic powers &gt;&gt;&gt; #PwC via @MikeQuindazzi &gt;&gt;&gt; #MachineLearning #DeepLearning #Robotics #NLP #N\xe2\x80\xa6'
2019-09-01 12:37:41,b'RT @DeepLearn007: What can you do with #deeplearning?\n@SpirosMargaris @JimMarous @Xbond49 @psb_dc @TheRudinGroup \n@TopCyberNews @ahier @ipf\xe2\x80\xa6'
2019-09-01 12:37:13,b'RT @Paula_Piccard: These #robots nailed the bottle-flip challenge.\n#AI #Robotics #ArtificialIntelligence #MachineLearning #Tech @gigadgets_\xe2\x80\xa6'
2019-09-01 12:37:00,b'RT @marcusborba: Researchers at the Samsung AI Center have produced a system that can recreate realistic motion from just a single image of\xe2\x80\xa6'
2019-09-01 12:36:48,b'RT @machine_ml: RT @xaelbot: RT @njxxllc: RT CourseNar: Deep Learning A-Z\xe2\x84\xa2\nby Kirill Eremenko\n\n\xf0\x9f\x94\xa5\xf0\x9f\x91\x87\xf0\x9f\x94\xa5\nhttps://t.co/qrIUBzhkra\n#FrontEnd #webde\xe2\x80\xa6'
2019-09-01 12:36:05,b'RT @ipfconline1: These 12 principles are shaping the future of #autonomouscars \n\nhttps://t.co/Ez5GVEtTdg  by @KristinJHouser via @wef\n#AI #\xe2\x80\xa6'
2019-09-01 12:35:57,"b""RT @Ronald_vanLoon: #MachineLearning Is Not Magic: It's All About Math, Stats, Data, and Programming\n by @janakiramm @thenewstack |\n\nRead f\xe2\x80\xa6"""
2019-09-01 12:35:41,b'RT @ipfconline1: These 12 principles are shaping the future of #autonomouscars \n\nhttps://t.co/Ez5GVEtTdg  by @KristinJHouser via @wef\n#AI #\xe2\x80\xa6'
2019-09-01 12:35:39,b'RT @gp_pulipaka: Survey and Benchmarking of Machine Learning Accelerators. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT\xe2\x80\xa6'
2019-09-01 12:35:14,"b""RT @Ronald_vanLoon: #MachineLearning Is Not Magic: It's All About Math, Stats, Data, and Programming\n by @janakiramm @thenewstack |\n\nRead f\xe2\x80\xa6"""
2019-09-01 12:35:11,b'RT @davidtalby: How #ArtificialIntelligence Learns Through #MachineLearning #Algorithms https://t.co/01nMKWBaAL'
2019-09-01 12:35:08,b'RT @R_Demidchuk: This 27 integrated solutions are the proposals to boost the #DigitalTransformation with strategy and technology convergenc\xe2\x80\xa6'
2019-09-01 12:35:02,b'RT @HarbRimah: MIT has come out with an actual mind-reader #wearables #AI #machinelearning #NLP #ArtificialIntelligence #Fintech @julez_nor\xe2\x80\xa6'
2019-09-01 12:34:57,b'RT @machinelearnflx: Webcast - Introduction to Machine Learning Algorithms https://t.co/h4sv7TiOXy  #MachineLearning'
2019-09-01 12:34:57,"b'RT @Ronald_vanLoon: How Walmart Is Using #MachineLearning, #AI, #IoT And #BigData To Boost #Retail Performance\n by @bernardmarr @Forbes @ld\xe2\x80\xa6'"
2019-09-01 12:34:45,b'RT @Fisher85M: How smart solutions can support City Deal plans. {Infographic}\n\n#SmartCity #CyberSecurity #MachineLearning #IoT #5G #fintech\xe2\x80\xa6'
2019-09-01 12:34:28,b'RT @nordicinst: Times of India @timesofindia: Our industrial zones base for Indian firms to expand across Gulf: UAE official. #aistrategy #\xe2\x80\xa6'
2019-09-01 12:34:25,"b'RT @odsc: Assessing the performance of ML software was hard, now tech companies have released MLPerf, a consistent way to measure your ML b\xe2\x80\xa6'"
2019-09-01 12:34:20,"b'Our Total Yards model has @TomBrady on top this year with 5,019 all purpose yards. After searching through thousand\xe2\x80\xa6 https://t.co/haU8WqHa5O'"
2019-09-01 12:34:14,b'RT @iamjony94: Necessary Metrics to Measure Social Media ROI https://t.co/dbUWWWrk7n #socialmedia #digitalmarketing #contentmarketing #grow\xe2\x80\xa6'
2019-09-01 12:33:27,b'RT @marcusborba: Researchers at the Samsung AI Center have produced a system that can recreate realistic motion from just a single image of\xe2\x80\xa6'
2019-09-01 12:32:49,b'RT @jblefevre60: Incredible humanoid reproducing the head of @elonmusk !\n\n#AI #MachineLearning  #Robotics #deepfake via @TheFakening \n\n@eva\xe2\x80\xa6'
2019-09-01 12:32:23,b'RT @RogerAttick: Be afraid \xe2\x80\x94 be very afraid \xe2\x80\x94 of where your data breadcrumbs could lead &gt;&gt; People generate millions of points of informatio\xe2\x80\xa6'
2019-09-01 12:32:10,b'See why these assets are trending in 1 watchlist #Machinelearning $ETH https://t.co/OyEusTDSUZ'
2019-09-01 12:32:05,b'RT @ipfconline1: A Complete Daily Plan for Studying to Become a #MachineLearning Engineer\n\nhttps://t.co/35AQpvRs1m by @zuzoovn v/ @github\xe2\x80\xa6'
2019-09-01 12:31:57,b'RT @sandy_carter: \xe2\x80\x9cThe true sign of intelligence is not knowledge but imagination.\xe2\x80\x9d\n\n#leadership  #intelligence #MachineLearning #ai #quote\xe2\x80\xa6'
2019-09-01 12:31:56,b'RT @machinelearnflx: Most Useful Difference Between Data Science vs Machine learning https://t.co/CGVDg2Ntqa  #DataScience #MachineLearning'
2019-09-01 12:31:31,b'Webcast - Introduction to Machine Learning Algorithms https://t.co/h4sv7TiOXy  #MachineLearning'
2019-09-01 12:31:27,b'RT @SpirosMargaris: How #CognitiveComputing \n\nWill Transform The #Finance Industry \n\nhttps://t.co/niIx9peXI0 #fintech #AI #ArtificialIntell\xe2\x80\xa6'
2019-09-01 12:31:21,b'Come check us out at Tech Crunch Enterprise Session -September 5th in San Francisco.\n\nLearn more:\xe2\x80\xa6 https://t.co/rEiqwB3P0n'
2019-09-01 12:31:01,b'How Market Basket Analysis https://t.co/AR3iDdJ3Il can help you increase your sales and take your business to the n\xe2\x80\xa6 https://t.co/oghg1C0mcD'
